"Data Year","ID","Property Name","Reporting Status","Address","ZIP Code","Chicago Energy Rating","Exempt From Chicago Energy Rating","Community Area","Primary Property Type","Gross Floor Area - Buildings (sq ft)","Year Built","# of Buildings","Water Use (kGal)","ENERGY STAR Score","Electricity Use (kBtu)","Natural Gas Use (kBtu)","District Steam Use (kBtu)","District Chilled Water Use (kBtu)","All Other Fuel Use (kBtu)","Site EUI (kBtu/sq ft)","Source EUI (kBtu/sq ft)","Weather Normalized Site EUI (kBtu/sq ft)","Weather Normalized Source EUI (kBtu/sq ft)","Total GHG Emissions (Metric Tons CO2e)","GHG Intensity (kg CO2e/sq ft)","Latitude","Longitude","Location"
"2018","251898","Durkin Park-CPS","Submitted","8445 S Kolin Ave","60625","1.0","false","ASHBURN","K-12 School","79,722","1961","1","263","22","2,675,735.4","3,881,783.6",,,,"82.3","145.1","81.3","144.1","651.3","8.2","41.73937185","-87.73003923","POINT (-87.73003923 41.73937185)"
"2018","255933",,"Exempt","9 W Walton St","60610",,"true","NEAR NORTH SIDE",,"78,199",,"1","6,521",,,,,,,,,,,,,"41.9056301","-87.6322449","POINT (-87.6322449 41.9056301)"
"2018","160412","Baumhart Hall-ID#160412","Submitted","26 E Pearson","60611","4.0","false","NEAR NORTH SIDE","Residence Hall/Dormitory","246,327","2006","1","7,846","88","7,157,581","2,592,267.8",,,,"39.6","92.4","39.5","92.2","1,328.5","5.4","41.89756642","-87.62726075","POINT (-87.62726075 41.89756642)"
"2018","158743","Buena Pointe Condominium Association","Submitted","4350 N Broadway","60613","3.0","false","UPTOWN","Multifamily Housing","149,524","2004","1","4,474","50","3,055,268.6","9,302,742",,,,"82.6","122.5","79.8","119.6","1,002.4","6.7","41.96138688","-87.65532001","POINT (-87.65532001 41.96138688)"
"2018","237422","Kingsbury on the Park","Submitted","653 N. Kingsbury Street","60654","1.5","false","NEAR NORTH SIDE","Multifamily Housing","278,000","2003","1","7,360","36","7,582,849.3","16,547,123",,,,"86.8","138.9","87.4","139.5","2,140.4","7.7","41.89367088","-87.64108373","POINT (-87.64108373 41.89367088)"
"2018","252107","dba/Harris Theater for Music and Dance","Submitted","205 E Randolph Street","60601","3.0","false","LOOP","Performing Arts","140,160","2003","1","627",,"5,346,764.4",,,"1,650,900",,"49.9","117.5","49.8","117.5","976.5","7","41.88401355","-87.62179601","POINT (-87.62179601 41.88401355)"
"2018","241377","Wells Street Tower Condominium Association","Submitted","701 South Wells Street","60607","1.0","false","LOOP","Multifamily Housing","267,196","2002","1","6,755","21","9,898,225.6","17,552,138.7",,,,"102.7","172.7","99","166.2","2,579","9.7","41.87320687","-87.63328749","POINT (-87.63328749 41.87320687)"
"2018","254262","Sunnycourt Condominiums","Submitted","906-934 W Sunnyside","60640","1.5","false","Uptown","Multifamily Housing","75,600","1926","1","1,077","35","737,766.5","7,388,644.9",,,,"107.5","129.9","108.8","130.9","515.2","6.8","41.9726457","-87.66491","POINT (-87.66491 41.9726457)"
"2018","134126","1111 N. Clark St.","Submitted","1111 N. CLARK ST","60610","1.0","false","NEAR NORTH SIDE","Automobile Dealership","90,000","1910","1","3,981",,"4,722,446.8","12,377,300.3",,,,"190","291.3","189.9","291","1,443.1","16","41.90248079","-87.63099565","POINT (-87.63099565 41.90248079)"
"2018","130379","444 North Wabash","Submitted","444 North Wabash","60611","4.0","false","NEAR NORTH SIDE","Office","57,780","1895","1","1,462",,"3,189,274.2","4,202,495.7",,,,"127.9","230.9","125.9","228.7","753.8","13","41.89014125","-87.62668588","POINT (-87.62668588 41.89014125)"
"2018","260104","Courtyard on the Boulevard Condominium Association","Submitted","5101-5113 S. Ingleside Ave.","60615","4.0","false","HYDE PARK","Multifamily Housing","64,440","1915","1",,"86","583,349.6","3,617,163",,,,"65.2","84.3","62.6","81.1","289.2","4.5","41.80224043","-87.60332678","POINT (-87.60332678 41.80224043)"
"2018","104549","Heiwa Terrace","Submitted","920 W Lawrence Ave # 1","60640","1.0","false","UPTOWN","Multifamily Housing","148,138","1980","1","8,051","8","7,976,365.5","6,807,900.1",,,,"99.8","199","99.8","199","1,688.6","11.4","41.97223008","-87.6645957","POINT (-87.6645957 41.97223008)"
"2018","251893","Edgebrook El-CPS","Submitted","6525 N Hiawatha Ave","60646","2.0","false","FOREST GLEN","K-12 School","65,590","1910","1","111","47","1,695,624.4","3,800,149.9",,,,"83.8","133.2","82.1","131.4","483.9","7.4","41.99945253","-87.76117987","POINT (-87.76117987 41.99945253)"
"2018","244550","2650 Lakeview Condominium Association","Submitted","2650 N. Lakeview","60614","2.0","false","LINCOLN PARK","Multifamily Housing","473,000","1972","1","21,636","45","12,588,826.5","33,209,738.2",,,,"96.8","148.2","96.9","146.6","3,858.3","8.2","41.93070556","-87.64043772","POINT (-87.64043772 41.93070556)"
"2018","101969","Chicago Temple Building","Submitted","77 W. Washington","60602","2.0","false","LOOP","Office","238,531","1924","1",,"39","9,876,259.2","12,527,040.1",,,,"93.9","171.1","92.9","169.6","2,308.4","9.7","41.88285519","-87.6306155","POINT (-87.6306155 41.88285519)"
"2018","116408","226-Senior Suites-Gage Park","Submitted","3244 W. 59th Street","60629","1.0","false","GAGE PARK","Senior Care Community","60,000","2005","1","4,114","25","1,823,557","4,633,399.7",,,,"107.6","166.2","107.8","166.4","549.5","9.2","41.77517105","-87.71389848","POINT (-87.71389848 41.77517105)"
"2018","173888","Bellarmine Hall-ID#173888","Submitted","6610-28 N Sheridan Rd","60626","4.0","false","ROGERS PARK","Residence Hall/Dormitory","85,129","2011","1",,"94","2,044,601.1","900,100.1",,,,"34.6","78.4","34.8","78.2","388","4.6","42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2018","251391","Sheridan Ele-CPS","Submitted","533 W 27TH ST","60616","3.0","false","BRIDGEPORT","K-12 School","68,750","1889","1","1,918","68","868,613","4,283,954.2",,,,"74.9","100.8","71.9","97.7","372","5.4","41.84420966","-87.64111579","POINT (-87.64111579 41.84420966)"
"2018","165717","Solheim Center 930 N. Wells","Submitted","930 N. Wells","60610","4.0","false","NEAR NORTH SIDE","College/University","77,807","1990","1","7,852",,"2,905,444.2",,,,,"37.3","104.6","37.3","104.6","483.4","6.2","41.90017901","-87.63514409","POINT (-87.63514409 41.90017901)"
"2018","251894","Robeson HS -CPS","Exempt","6821 S Normal","60621",,"true","ENGLEWOOD",,"190,104",,"1","15",,,,,,,,,,,,,"41.77034","-87.637238","POINT (-87.637238 41.77034)"
"2018","159288","Medical Center Apartments","Not Submitted","1926 1960 W HARRISON ST","60612","0.0","false","NEAR WEST SIDE",,"257,799",,"1","14,386",,,,,,,,,,,,,"41.87466556","-87.67460693","POINT (-87.67460693 41.87466556)"
"2018","172617","Manchester Building Lofts Condominium Association","Submitted","2035 W. Charleston St.","60647","4.0","false","LOGAN SQUARE","Multifamily Housing","52,100","1898","1","1,154","90","658,642.2","2,534,835.7",,,,"61.3","86.5","58.8","82.8","244.2","4.7","41.92075046","-87.70152825","POINT (-87.70152825 41.92075046)"
"2018","148481","1154 W LUNT","Not Submitted","7011-7013 N SHERIDAN","60626","0.0","false","ROGERS PARK","Multifamily Housing","51,959","1920","1","2,754",,,,,,,,,,,,,"42.01036185","-87.66829765","POINT (-87.66829765 42.01036185)"
"2018","101900","WASHINGTON FRANKLIN, LLC","Submitted","309 W. WASHINGTON ST","60606","3.0","false","LOOP","Office","105,313","1922","1","2,351","61","4,485,592.6","5,012,830.8",,,,"90.2","169.2","87.4","164.4","1,012.5","9.6","41.88299541","-87.63565914","POINT (-87.63565914 41.88299541)"
"2018","244387","Regatta Condominium Association","Submitted","420 E. Waterside Dr","60601","2.5","false","LOOP","Multifamily Housing","452,227","2006","1","14,945","52","13,452,471.9","25,516,667.8",,,,"86.2","142.5","87","143.3","3,593.3","7.9","41.88718713","-87.61626502","POINT (-87.61626502 41.88718713)"
"2018","234823","525 Hawthorne Place Condominium Association","Submitted","525 W Hawthorne Place","60657","4.0","false","LAKE VIEW","Multifamily Housing","275,772","1969","1","7,337","87","5,444,456.7","14,370,427.8",,,,"71.9","110","72.9","111.1","1,669","6.1","41.94421223","-87.64214687","POINT (-87.64214687 41.94421223)"
"2018","260091","5550 Dorchester","Submitted","5550 S Dorchester Ave","60637","1.0","false","HYDE PARK","Multifamily Housing","81,194","1948","1","5,025","8","1,464,964.4","13,118,022.4",,,,"179.6","220.2",,,"940.5","11.6","41.78046327","-87.6053081","POINT (-87.6053081 41.78046327)"
"2018","175751","750 Orleans, Inc.","Submitted","750 N. Orleans St","60654","1.5","false","NEAR NORTH SIDE","Office","74,458","1903","1","293","25","6,406,787.5",,,,,"86","240.9","84.6","236.8","1,065.9","14.3","41.89611172","-87.63720777","POINT (-87.63720777 41.89611172)"
"2018","101760","Leo Burnett Building","Submitted","35 W. Wacker Dr.","60601","4.0","false","LOOP","Office","1,392,096","1989","1","20,560","67","92,203,670.2","1,303,262.6",,,,"67.2","186.4","67.2","186.4","15,408.6","11.1","41.88642141","-87.62903061","POINT (-87.62903061 41.88642141)"
"2018","164512","The Salvation Army (Des Plaines ARC)","Submitted","506 N. Desplaines St","60654","1.5","false","WEST TOWN","Office","64,464","1965","1","5,378","30","2,558,877.2","5,029,599.8",,,,"117.7","193.1","115.7","190.6","692.9","10.7","41.89198218","-87.63699623","POINT (-87.63699623 41.89198218)"
"2018","173630","Felix Hotel","Not Submitted","111 west Huron","60654","0.0","false","NEAR NORTH SIDE","Hotel","140,000","1945","1","9,734",,"10,679,983.1","4,748,612.7",,,,"110.2","249.2","110.2","249.2","2,029","14.5","41.89198218","-87.63699623","POINT (-87.63699623 41.89198218)"
"2018","173776","331 W OAKDALE AVE","Not Submitted","331 W OAKDALE AVE","60657","0.0","false","LAKE VIEW",,"50,286",,"1","2,893",,,,,,,,,,,,,"41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2018","173719","Francis W Parker School","Submitted","330 W Webster Ave","60614","1.0","false","LINCOLN PARK","K-12 School","233,000","2000","2","3,029","10","13,522,834.2","13,145,329.7",,,,"114.5","221.7","115","222","2,947.9","12.7","41.92314564","-87.63734144","POINT (-87.63734144 41.92314564)"
"2018","252328","5630 N Sheridan","Submitted","5630 N. Sheridan Ave","60660","4.0","false","EDGEWATER","Multifamily Housing","239,996","1957","1","15,318","81","3,319,476.8","18,159,890.2",,,,"89.5","118.2","90.9","119.7","1,516.8","6.3","41.98474511","-87.65522225","POINT (-87.65522225 41.98474511)"
"2018","251954","Gilman-Smith and Bobs Roberts","Submitted","5835 S. Drexel Ave.","60637","4.0","false","HYDE PARK","Laboratory","223,605","1953","2",,,"7,960,158.5",,"19,342,800.3",,,"122.1","203.7","122.3","204","2,608.6","11.7","41.781317","-87.604346","POINT (-87.604346 41.781317)"
"2018","252085","New Vistas II","Submitted","6850 S Crandon Ave","60649","1.0","false","SOUTH SHORE","Multifamily Housing","220,876","1926","1","6,085","1","1,866,416.9","39,694,344.8",,,,"188.2","212.4","188.7","213","2,418.9","11","41.77039918","-87.56990748","POINT (-87.56990748 41.77039918)"
"2018","103789","De La Salle Institute","Submitted","3434 South Michigan Ave","60616","3.0","false","DOUGLAS","K-12 School","165,000","1954","1","1,429","61","3,112,286.5","9,594,000.2",,,,"77","113.9","74.6","111.3","1,027.4","6.2","41.832219","-87.623316","POINT (-87.623316 41.832219)"
"2018","175220","Joshua's Prayer House Coptic Temple","Not Submitted","6855 S EMERALD ST","60621","0.0","false","ENGLEWOOD",,"52,214",,"1","325",,,,,,,,,,,,,"41.76908947","-87.64274666","POINT (-87.64274666 41.76908947)"
"2018","251253","(IL611) - 700 W. Van Buren Condo","Submitted","700 W. Van Buren","60607","4.0","false","NEAR WEST SIDE","Multifamily Housing","169,705","2001","1","3,664","93","3,382,953.6","5,485,699.7",,,,"52.3","89.8","50.8","86.3","854.2","5","41.87695713","-87.64429056","POINT (-87.64429056 41.87695713)"
"2018","157283","930 W EVERGREEN AVE","Not Submitted","930 W EVERGREEN AVE","60642","0.0","false","NEAR NORTH SIDE",,"149,169",,"1","1,406",,,,,,,,,,,,,"41.89983093","-87.65764114","POINT (-87.65764114 41.89983093)"
"2018","135740","Linea Apartments","Exempt","211 221 W LAKE ST","60606",,"true","LOOP",,"365,627",,"1",,,,,,,,,,,,,,"41.88232323","-87.63709616","POINT (-87.63709616 41.88232323)"
"2018","251322","990 West Fullerton Building","Submitted","990 West Fullerton Ave","60614","4.0","false","LINCOLN PARK","College/University","91,963","1980","1","335",,"3,496,559.6","3,089,102.9",,,,"71.6","141.7","70.2","140.2","745.8","8.1","41.925418","-87.653232","POINT (-87.653232 41.925418)"
"2018","113752","1540 North State Parkway Condominium Association","Submitted","1540 N. State Pkwy.","60610","3.5","false","NEAR NORTH SIDE","Multifamily Housing","99,000","2006","1","1,611","80","1,516,896.7","6,234,386.3",,,,"78.3","109","78.6","107.9","583.5","5.9","41.9037528","-87.63558845","POINT (-87.63558845 41.9037528)"
"2018","159044","Lidia Puchinska Apartments","Submitted","838 N. Noble Street","60642","4.0","false","WEST TOWN","Multifamily Housing","268,851","1965","2","4,230","79","4,384,365.4","19,275,571.1",,,,"88","120.9","88.9","121.9","1,753.2","6.5","41.89750905","-87.66328018","POINT (-87.66328018 41.89750905)"
"2018","106221","534 West Stratford","Submitted","532 - 536 West Stratford Place","60657","4.0","false","LAKE VIEW","Multifamily Housing","158,002","1926","1","3,314","93","1,266,882.4","9,743,511.6",,,,"69.7","87.2","70.4","88","728.3","4.6","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2018","251745","Amundsen HS-CPS","Submitted","5110 N Damen Ave","60625","3.0","false","LINCOLN SQUARE","K-12 School","218,950","1917","1","3,133","68","4,565,215.1","13,841,232.3",,,,"84.1","124.8","85.9","126.9","1,494.7","6.8","41.97462468","-87.68031709","POINT (-87.68031709 41.97462468)"
"2018","234885","3033 Sheridan Tower Condominium Association","Submitted","3033 N. Sheridan Road","60657","4.0","false","LAKE VIEW","Multifamily Housing","278,604","1968","1","4,712","98","2,865,274.8","8,430,334.2",,,,"40.5","60.6","41.1","61.2","924.5","3.3","41.93740992","-87.63907693","POINT (-87.63907693 41.93740992)"
"2018","160419","Caroline Hedger Apartment","Submitted","6400 N. Sherdian Rd","60626","4.0","false","ROGERS PARK","Multifamily Housing","255,892","1970","1","9,913","93","5,959,160.4","11,003,305.1",,,,"66.3","110.4","66.3","110.4","1,575.8","6.2","41.99842087","-87.66122515","POINT (-87.66122515 41.99842087)"
"2018","130162","Freehand Hotel","Not Submitted","19 E OHIO ST","60611","0.0","false","NEAR NORTH SIDE",,"73,250",,"1","7,838",,,,,,,,,,,,,"41.89235352","-87.62732985","POINT (-87.62732985 41.89235352)"
"2018","159736","United Winthrop Tower Cooperative","Not Submitted","4848 N Winthrop Ave","60640","0.0","false","UPTOWN","Multifamily Housing","250,000","1969","1","28,892",,,,,,,,,,,,,"41.97071156","-87.65797598","POINT (-87.65797598 41.97071156)"
"2018","106118","3410 Lakeshore Drive Condominium Association","Submitted","3410 N. Lake Shore Dr","60657","3.5","false","LAKE VIEW","Multifamily Housing","192,241","1952","1","6,083","79","2,882,198.3","13,347,570.3",,,,"84.4","114.9","85.7","116.2","1,188.4","6.2","41.9398511","-87.65844752","POINT (-87.65844752 41.9398511)"
"2018","147685","The 30 West Erie CA","Submitted","30 W. Erie Street","60654","1.0","false","NEAR NORTH SIDE","Multifamily Housing","58,442","2006","1","1,117","24","2,666,843.1","2,875,160.1",,,,"94.8","179.4","92.3","174.8","596.4","10.2","41.89198218","-87.63699623","POINT (-87.63699623 41.89198218)"
"2018","250146","223 Jackson Brooks Building LLC","Submitted","223 Jackson Blvd.","60607","1.0","false","LOOP","Office","167,574","1909","1","4,521","17","13,894,906","1,220,719.3",,"3,134,927.9",,"108.9","256.8","108","255.6","2,541.7","15.2","41.8778835","-87.63478924","POINT (-87.63478924 41.8778835)"
"2018","103634","Lewis & O'Malley","Submitted","25 E. Jackson Blvd.","60604","4.0","false","LOOP","College/University","380,371","1928","1","210",,"13,446,412.2","17,628,368.7",,,,"81.7","147.6","82","147.9","3,173.3","8.3","41.878202","-87.626867","POINT (-87.626867 41.878202)"
"2018","254386","Halas Recreation Center- ID# 254386","Submitted","6458 N Winthrop Ave","60626","4.0","false","Rogers Park","College/University","122,180","1982","1",,,"5,630,919.1","966,330.3",,,,"54","137.3","53.7","136.4","988.1","8.1","42.00660309","-87.66729325","POINT (-87.66729325 42.00660309)"
"2018","106025","Holiday Inn express Cass hotel","Submitted","640 N. Wabash","60611","3.0","false","NEAR NORTH SIDE","Hotel","85,000","1920","1","6,455","50","3,764,626.8","5,144,000.1",,,,"104.8","187.6","104.8","187.6","899.5","10.6","41.89579275","-87.62247957","POINT (-87.62247957 41.89579275)"
"2018","160299","OneEleven","Submitted","111 West Wacker Drive","60601","2.0","false","LOOP","Multifamily Housing","457,225","2014","1","21,332","26","22,083,562.7","18,407,155.1",,,,"88.6","177.5","88.1","176.1","4,651.6","10.2","41.8877093","-87.62360146","POINT (-87.62360146 41.8877093)"
"2018","173884","Acero Schools - Rogers Park","Submitted","7416 N Ridge Rd.","60645","3.0","false","WEST RIDGE","K-12 School","204,041","1865","1","3,554","68","2,505,418.6","13,701,312.9",,,,"79.4","104.9","81.9","107.5","1,144.6","5.6","42.01645164","-87.68500286","POINT (-87.68500286 42.01645164)"
"2018","172711","242-Senior Suites Chicago Wright Campus","Submitted","4255 N Oak Pak Ave","60634","2.0","false","DUNNING","Senior Care Community","54,800","2013","1",,"45","995,498.8","2,053,100.1",,,,"55.6","90.2","57","91.4","274.7","5","41.94530408","-87.80186746","POINT (-87.80186746 41.94530408)"
"2018","135103","6 West Hubbard","Submitted","6 West Hubbard","60654","1.0","false","NEAR NORTH SIDE","Office","66,030","1988","1","3,258","6","6,548,467.4","2,782,192.4",,,,"141.3","321.9","140","318.4","1,237.2","18.7","41.89009837","-87.62836025","POINT (-87.62836025 41.89009837)"
"2018","128088","Fairmont Care Center","Submitted","5061 N. Pulaski Rd","60630","4.0","false","ALBANY PARK","Senior Care Community","100,000","1945","1","6,213","96","4,680,032.3",,,,,"46.8","131","45.9","128.6","778.6","7.8","41.97200414","-87.75756578","POINT (-87.75756578 41.97200414)"
"2018","114125","Michigan Avenue Garden Terraces Condominium Association","Submitted","1430-1440 S. Michigan Ave.","60605","3.0","false","NEAR SOUTH SIDE","Multifamily Housing","107,344","1999","1","4,079","69","2,691,204.8","5,949,466.1",,,,"80.5","128.4","77.4","124","763.7","7.1","41.86863212","-87.62730687","POINT (-87.62730687 41.86863212)"
"2018","102460","Museum of Science and Industry","Submitted","5700 South Lake Shore Drive","60637","3.0","false","HYDE PARK","Museum","1,211,750","1893","1",,,"39,197,348.2","29,543,707.9",,,,"56.7","116.1","55.3","114","8,081.6","6.7","41.79055467","-87.58295123","POINT (-87.58295123 41.79055467)"
"2018","173811","Park Harbor Condominium Association","Submitted","3620 N. Pine Grove Avenue","60613","4.0","false","LAKE VIEW","Multifamily Housing","91,167","1970","1","2,984","100","1,464,409.9","2,791,539.2",,,,"46.7","77.1","46.8","77.2","391.9","4.3","41.95402016","-87.6620278","POINT (-87.6620278 41.95402016)"
